Year,Country of origin (ISO),Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,Others of concern
2019,AFG,AFG,0,0,447093
2019,AFG,EGY,28,36,0
2019,AFG,ARG,12,0,0
2019,AFG,ARM,5,0,0
2019,AFG,AUS,11585,1710,0
2019,AFG,AUT,37276,10326,0
2019,AFG,AZE,627,94,0
2019,AFG,BEL,5070,1035,0
2019,AFG,BLR,213,13,0
2019,AFG,BRA,132,185,0
2019,AFG,BIH,0,134,902
2019,AFG,BGR,243,300,0
2019,AFG,CAN,2447,620,0
2019,AFG,CHN,21,21,0
2019,AFG,CHL,13,13,0
2019,AFG,COL,9,0,0
2019,AFG,CUB,36,0,0
2019,AFG,CYP,14,5,0
2019,AFG,CZE,45,14,0
2019,AFG,DNK,2620,79,0
2019,AFG,DOM,0,9,0
2019,AFG,ECU,150,5,0
2019,AFG,EST,9,0,0
2019,AFG,FJI,5,5,0
2019,AFG,FIN,3238,1220,0
2019,AFG,FRA,24293,11055,0
2019,AFG,GBR,9513,2890,0
2019,AFG,GEO,11,18,0
2019,AFG,DEU,140366,47343,0
2019,AFG,GRC,17685,27608,0
2019,AFG,HKG,5,0,0
2019,AFG,HRV,53,108,13
2019,AFG,HUN,1487,92,0
2019,AFG,ISL,86,19,0
2019,AFG,IND,7470,8219,0
2019,AFG,IDN,5866,1826,0
2019,AFG,IRL,366,127,0
2019,AFG,IRN,951142,0,0
2019,AFG,IRQ,11,56,0
2019,AFG,ITA,17849,840,0
2019,AFG,JOR,8,11,0
2019,AFG,JPN,68,0,0
2019,AFG,KAZ,491,181,0
2019,AFG,KEN,10,9,0
2019,AFG,KGZ,227,104,0
2019,AFG,KOR,41,49,0
2019,AFG,KWT,0,17,0
2019,AFG,LBY,0,11,0
2019,AFG,LBN,18,6,0
2019,AFG,LIE,5,0,0
2019,AFG,LKA,160,45,0
2019,AFG,LTU,236,5,0
2019,AFG,LUX,97,170,0
2019,AFG,LVA,66,0,0
2019,AFG,MDG,10,10,0
2019,AFG,MKD,5,15,0
2019,AFG,MDA,24,0,0
2019,AFG,MYS,1352,1126,0
2019,AFG,MNE,0,50,0
2019,AFG,MAR,5,6,0
2019,AFG,MLT,0,5,0
2019,AFG,NPL,51,0,0
2019,AFG,NLD,5815,543,0
2019,AFG,NGA,5,0,0
2019,AFG,NOR,5108,81,0
2019,AFG,NRU,25,5,0
2019,AFG,NZL,46,31,0
2019,AFG,PAK,1419084,8406,0
2019,AFG,PAN,5,6,0
2019,AFG,PHL,14,6,0
2019,AFG,PNG,43,5,0
2019,AFG,POL,121,16,0
2019,AFG,PRT,20,5,0
2019,AFG,ROU,148,67,0
2019,AFG,ZAF,0,24,0
2019,AFG,RUS,795,268,0
2019,AFG,SEN,0,5,0
2019,AFG,ESP,395,270,0
2019,AFG,SRB,19,10,2662
2019,AFG,SDN,0,0,5
2019,AFG,SVK,276,0,0
2019,AFG,SVN,51,23,0
2019,AFG,SWE,30546,3015,0
2019,AFG,CHE,13455,1152,0
2019,AFG,SYR,1110,32,0
2019,AFG,THA,134,18,0
2019,AFG,TJK,3783,1413,0
2019,AFG,TKM,14,0,0
2019,AFG,TUR,1192,116403,0
2019,AFG,ARE,5,25,0
2019,AFG,UKR,820,641,0
2019,AFG,URY,0,5,0
2019,AFG,USA,1629,727,0
2019,AFG,UZB,13,0,0
2019,AFG,VEN,10,0,0
2019,ALB,ARG,18,0,0
2019,ALB,AUS,46,89,0
2019,ALB,AUT,72,45,0
2019,ALB,BEL,712,208,0
2019,ALB,BRA,0,6,0
2019,ALB,CAN,783,289,0
2019,ALB,CYP,0,5,0
2019,ALB,DNK,0,5,0
2019,ALB,ECU,6,0,0
2019,ALB,EST,0,5,0
2019,ALB,FIN,5,20,0
2019,ALB,FRA,5829,3096,0
2019,ALB,GBR,3182,6787,0
2019,ALB,DEU,1278,2375,0
2019,ALB,GRC,165,2092,0
2019,ALB,ISL,5,16,0
2019,ALB,IRL,145,783,0
2019,ALB,ITA,809,589,0
2019,ALB,LUX,70,15,0
2019,ALB,MEX,8,0,0
2019,ALB,NLD,5,12,0
2019,ALB,NOR,20,26,0
2019,ALB,PRT,0,5,0
2019,ALB,ESP,0,185,0
2019,ALB,SWE,327,376,0
2019,ALB,CHE,106,76,0
2019,ALB,USA,1436,1902,0
2019,DZA,ALB,0,0,11
2019,DZA,ARG,30,22,0
2019,DZA,AUS,7,29,0
2019,DZA,AUT,37,117,0
2019,DZA,BEL,75,78,0
2019,DZA,BRA,7,27,0
2019,DZA,BIH,0,5,77
2019,DZA,BGR,0,21,0
2019,DZA,CAN,449,909,0
2019,DZA,CYP,8,8,0
2019,DZA,CZE,0,5,0
2019,DZA,DNK,5,9,0
2019,DZA,FIN,14,13,0
2019,DZA,FRA,1997,1211,0
2019,DZA,GBR,344,353,0
2019,DZA,DEU,613,1087,0
2019,DZA,GRC,98,478,0
2019,DZA,HRV,0,23,5
2019,DZA,HUN,15,0,0
2019,DZA,IRL,54,202,0
2019,DZA,ITA,228,130,0
2019,DZA,JOR,0,7,0
2019,DZA,KOR,6,239,0
2019,DZA,LBN,0,6,9
2019,DZA,LUX,0,40,0
2019,DZA,MKD,0,7,0
2019,DZA,MEX,5,0,0
2019,DZA,MYS,0,7,0
2019,DZA,MNE,0,48,0
2019,DZA,MAR,9,5,0
2019,DZA,MLT,0,15,0
2019,DZA,NLD,15,293,0
2019,DZA,NOR,6,0,0
2019,DZA,NZL,5,0,0
2019,DZA,PAK,22,0,0
2019,DZA,POL,5,10,0
2019,DZA,PRT,0,5,0
2019,DZA,ROU,0,55,0
2019,DZA,ZAF,5,230,0
2019,DZA,ESP,61,1345,0
2019,DZA,SRB,0,5,0
2019,DZA,SVN,0,41,0
2019,DZA,SWE,60,70,0
2019,DZA,CHE,162,147,0
2019,DZA,SYR,5,0,0
2019,DZA,TUN,9,13,0
2019,DZA,ARE,0,0,5
2019,DZA,UKR,0,12,0
2019,DZA,USA,158,376,0
2019,AGO,AGO,0,0,5
2019,AGO,ARG,14,14,0
2019,AGO,AUT,65,10,0
2019,AGO,BDI,0,5,0
2019,AGO,BEL,92,82,0
2019,AGO,BWA,0,0,6
2019,AGO,BRA,1139,5016,0
2019,AGO,CAN,226,1223,0
2019,AGO,CAF,13,0,0
2019,AGO,CHL,0,5,0
2019,AGO,CMR,5,0,0
2019,AGO,COG,14,46,0
2019,AGO,COD,490,16,0
2019,AGO,CRI,0,51,0
2019,AGO,ECU,5,30,0
2019,AGO,FIN,110,26,0
2019,AGO,FRA,3678,1165,0
2019,AGO,GBR,180,143,0
2019,AGO,DEU,862,476,0
2019,AGO,GRC,6,46,0
2019,AGO,HUN,5,0,0
2019,AGO,IDN,6,0,0
2019,AGO,IRL,50,32,0
2019,AGO,ITA,34,9,0
2019,AGO,KOR,5,50,0
2019,AGO,LUX,13,5,0
2019,AGO,MEX,5,179,0
2019,AGO,MOZ,5,0,0
2019,AGO,NLD,41,30,0
2019,AGO,NOR,14,7,0
2019,AGO,PER,0,7,0
2019,AGO,POL,0,5,0
2019,AGO,PRT,0,216,0
2019,AGO,ROU,5,0,0
2019,AGO,ZAF,23,12,0
2019,AGO,RWA,8,0,0
2019,AGO,ESP,6,70,0
2019,AGO,SVK,24,0,0
2019,AGO,SWZ,13,0,0
2019,AGO,SWE,23,30,0
2019,AGO,CHE,713,77,0
2019,AGO,UKR,24,0,0
2019,AGO,URY,14,5,0
2019,AGO,USA,246,1684,0
2019,AGO,ZMB,0,0,18232
2019,ATG,CAN,104,44,0
2019,ATG,GBR,5,9,0
2019,ATG,USA,8,12,0
2019,EGY,ALB,5,0,0
2019,EGY,ARG,5,19,0
2019,EGY,ARM,5,0,0
2019,EGY,AUS,1531,346,0
2019,EGY,AUT,220,151,0
2019,EGY,AZE,0,5,0
2019,EGY,BHR,0,5,0
2019,EGY,BEL,115,27,0
2019,EGY,BLR,5,0,0
2019,EGY,BRA,48,446,0
2019,EGY,BIH,0,5,289
2019,EGY,BGR,15,6,0
2019,EGY,CAN,2520,1172,0
2019,EGY,COG,0,0,5
2019,EGY,CYP,115,1007,0
2019,EGY,CZE,8,5,0
2019,EGY,DNK,16,10,0
2019,EGY,ECU,0,16,0
2019,EGY,EST,5,0,0
2019,EGY,ETH,5,0,0
2019,EGY,FIN,19,28,0
2019,EGY,FRA,1091,417,0
2019,EGY,GBR,860,510,0
2019,EGY,GEO,60,114,0
2019,EGY,DEU,2310,2187,0
2019,EGY,GHA,0,16,0
2019,EGY,GRC,343,1502,0
2019,EGY,HKG,5,0,0
2019,EGY,HRV,7,0,5
2019,EGY,HUN,11,0,0
2019,EGY,ISL,6,0,0
2019,EGY,IND,0,8,0
2019,EGY,IDN,18,12,0
2019,EGY,IRL,30,68,0
2019,EGY,IRQ,0,22,0
2019,EGY,ISR,0,12,0
2019,EGY,ITA,2379,638,0
2019,EGY,JOR,100,587,13
2019,EGY,KEN,0,21,0
2019,EGY,KOR,34,787,0
2019,EGY,KWT,5,19,0
2019,EGY,LBN,88,293,27
2019,EGY,LUX,5,5,0
2019,EGY,LVA,5,5,0
2019,EGY,MEX,5,0,0
2019,EGY,MYS,15,79,0
2019,EGY,MNE,0,5,0
2019,EGY,MAR,0,5,0
2019,EGY,MLT,74,60,0
2019,EGY,NLD,205,189,0
2019,EGY,NOR,59,10,0
2019,EGY,NZL,35,5,0
2019,EGY,POL,71,16,0
2019,EGY,PRT,0,9,0
2019,EGY,QAT,13,8,0
2019,EGY,ROU,19,25,0
2019,EGY,ZAF,7,265,0
2019,EGY,RUS,0,5,0
2019,EGY,SOM,0,26,0
2019,EGY,ESP,39,125,0
2019,EGY,SVK,5,0,0
2019,EGY,SWE,391,506,0
2019,EGY,CHE,115,24,0
2019,EGY,SYR,33,10,0
2019,EGY,THA,16,10,0
2019,EGY,TTO,0,5,0
2019,EGY,TUN,0,5,0
2019,EGY,ARE,8,6,10
2019,EGY,UGA,0,8,0
2019,EGY,UKR,5,15,0
2019,EGY,URY,0,5,0
2019,EGY,USA,14291,4721,0
2019,EGY,YEM,16,9,0
2019,ARG,AUS,0,24,0
2019,ARG,BOL,13,0,0
2019,ARG,BRA,6,144,0
2019,ARG,CAN,0,47,0
2019,ARG,CRI,0,17,0
2019,ARG,ECU,0,5,0
2019,ARG,FRA,5,0,0
2019,ARG,GBR,0,10,0
2019,ARG,DEU,15,24,0
2019,ARG,ISR,0,5,0
2019,ARG,ITA,9,16,0
2019,ARG,KOR,0,11,0
2019,ARG,MEX,5,29,0
2019,ARG,NLD,5,5,0
2019,ARG,PRY,0,6,0
2019,ARG,PER,0,12,0
2019,ARG,ESP,0,300,0
2019,ARG,SDN,0,0,5
2019,ARG,SWE,0,8,0
2019,ARG,URY,0,5,0
2019,ARG,USA,41,264,0
2019,ARM,ARG,77,175,0
2019,ARM,AUT,442,358,0
2019,ARM,BEL,156,80,0
2019,ARM,BLR,5,0,0
2019,ARM,BRA,5,5,0
2019,ARM,BGR,15,14,0
2019,ARM,CAN,52,22,0
2019,ARM,CYP,26,21,0
2019,ARM,CZE,29,24,0
2019,ARM,DNK,75,13,0
2019,ARM,FRA,4251,1494,0
2019,ARM,GBR,63,13,0
2019,ARM,DEU,2645,4926,0
2019,ARM,GRC,11,86,0
2019,ARM,HUN,43,0,0
2019,ARM,IRL,14,5,0
2019,ARM,ISR,0,58,0
2019,ARM,ITA,376,78,0
2019,ARM,LBN,0,6,5
2019,ARM,LTU,5,5,0
2019,ARM,LUX,6,0,0
2019,ARM,MDA,16,7,0
2019,ARM,MLT,0,5,0
2019,ARM,NLD,366,48,0
2019,ARM,NOR,5,0,0
2019,ARM,PAN,0,5,0
2019,ARM,POL,78,49,0
2019,ARM,PRT,5,0,0
2019,ARM,RUS,0,5,0
2019,ARM,ESP,36,380,0
2019,ARM,SVK,34,0,0
2019,ARM,SWE,378,212,0
2019,ARM,CHE,150,73,0
2019,ARM,UKR,47,5,0
2019,ARM,USA,1551,2925,0
2019,AUS,AUS,0,32,0
2019,AUS,CAN,0,5,0
2019,AUS,GBR,5,0,0
2019,AUS,DEU,5,0,0
2019,AUS,MYS,5,0,0
2019,AUS,USA,5,13,0
2019,AUT,CAN,0,10,0
2019,AUT,DEU,5,0,0
2019,AUT,USA,13,0,0
2019,AZE,ARM,1888,5,0
2019,AZE,AUS,9,15,0
2019,AZE,AUT,240,179,0
2019,AZE,BEL,97,37,0
2019,AZE,BLR,5,0,0
2019,AZE,BIH,0,5,0
2019,AZE,CAN,548,250,0
2019,AZE,CZE,20,25,0
2019,AZE,DNK,41,0,0
2019,AZE,EST,5,0,0
2019,AZE,FIN,58,0,0
2019,AZE,FRA,2942,537,0
2019,AZE,GBR,159,57,0
2019,AZE,GEO,5,5,0
2019,AZE,DEU,3784,5017,0
2019,AZE,GRC,5,5,0
2019,AZE,HRV,5,0,0
2019,AZE,HUN,13,0,0
2019,AZE,IRL,5,0,0
2019,AZE,ISR,0,69,0
2019,AZE,ITA,97,35,0
2019,AZE,KOR,0,7,0
2019,AZE,LTU,16,0,0
2019,AZE,LUX,15,0,0
2019,AZE,LVA,11,15,0
2019,AZE,MDA,5,7,0
2019,AZE,NLD,229,126,0
2019,AZE,NOR,27,5,0
2019,AZE,POL,8,19,0
2019,AZE,RUS,18,11,0
2019,AZE,ESP,49,65,0
2019,AZE,SVN,0,5,0
2019,AZE,SWE,651,453,0
2019,AZE,CHE,118,158,0
2019,AZE,TKM,7,0,0
2019,AZE,UKR,72,22,0
2019,AZE,USA,474,1098,0
2019,BHR,AUS,92,22,0
2019,BHR,CAN,56,28,0
2019,BHR,FRA,10,0,0
2019,BHR,GBR,177,12,0
2019,BHR,DEU,89,5,0
2019,BHR,IRL,5,5,0
2019,BHR,IRQ,0,23,0
2019,BHR,ITA,5,0,0
2019,BHR,LBN,19,7,0
2019,BHR,NLD,9,0,0
2019,BHR,NZL,26,0,0
2019,BHR,ZAF,0,10,0
2019,BHR,SWE,17,5,0
2019,BHR,CHE,5,0,0
2019,BHR,SYR,0,5,0
2019,BHR,USA,47,34,0
2019,BRB,CAN,230,106,0
2019,BRB,GBR,13,5,0
2019,BRB,USA,0,5,0
2019,BDI,AGO,18,99,0
2019,BDI,EGY,51,52,0
2019,BDI,ARG,5,0,0
2019,BDI,AUS,38,36,0
2019,BDI,AUT,16,0,0
2019,BDI,BDI,0,0,805
2019,BDI,BEL,1179,238,0
2019,BDI,BEN,7,0,0
2019,BDI,BFA,29,0,0
2019,BDI,BWA,71,0,0
2019,BDI,BRA,46,22,0
2019,BDI,CAN,2486,654,0
2019,BDI,CAF,22,0,0
2019,BDI,TCD,5,0,0
2019,BDI,CHN,7,0,0
2019,BDI,CMR,69,24,0
2019,BDI,COG,66,8,11
2019,BDI,COD,47570,2199,0
2019,BDI,CRI,5,0,0
2019,BDI,CZE,5,0,0
2019,BDI,DNK,5,5,0
2019,BDI,ETH,59,71,0
2019,BDI,FIN,5,5,0
2019,BDI,FRA,1089,573,0
2019,BDI,GAB,6,0,0
2019,BDI,GBR,54,12,0
2019,BDI,DEU,118,49,0
2019,BDI,GHA,12,16,0
2019,BDI,GNB,5,0,0
2019,BDI,GRC,35,40,0
2019,BDI,GIN,5,0,0
2019,BDI,HKG,12,0,0
2019,BDI,HUN,0,5,0
2019,BDI,CIV,36,0,0
2019,BDI,IRL,21,7,0
2019,BDI,ITA,29,5,0
2019,BDI,JPN,9,0,0
2019,BDI,KEN,5775,9323,0
2019,BDI,KOR,39,16,0
2019,BDI,MDG,5,0,0
2019,BDI,MLI,12,6,0
2019,BDI,MWI,2592,7487,7
2019,BDI,MAR,0,5,0
2019,BDI,MOZ,906,7482,0
2019,BDI,NAM,273,119,0
2019,BDI,NLD,128,13,0
2019,BDI,NOR,51,0,0
2019,BDI,PHL,13,0,0
2019,BDI,ROU,7,0,0
2019,BDI,ZAF,2699,7171,0
2019,BDI,RWA,71488,77,1767
2019,BDI,SEN,8,8,0
2019,BDI,ESP,6,0,0
2019,BDI,SRB,0,26,0
2019,BDI,SSD,55,844,0
2019,BDI,SVK,5,0,0
2019,BDI,SWZ,183,135,0
2019,BDI,SWE,217,113,0
2019,BDI,CHE,123,37,0
2019,BDI,TZA,192231,12059,14963
2019,BDI,TGO,5,0,0
2019,BDI,UGA,43888,1783,0
2019,BDI,USA,846,612,0
2019,BDI,ZMB,5490,1528,0
2019,BDI,ZWE,660,202,52
2019,BEL,AUS,0,9,0
2019,BEL,BRA,0,6,0
2019,BEL,CAN,5,30,0
2019,BEL,DEU,6,0,0
2019,BEL,ITA,0,5,0
2019,BEL,RUS,0,23,0
2019,BEL,USA,23,32,0
2019,BEN,AFG,0,5,0
2019,BEN,DZA,0,15,0
2019,BEN,AUT,5,28,0
2019,BEN,BDI,0,0,6
2019,BEN,BEL,43,28,0
2019,BEN,BRA,0,263,0
2019,BEN,CAN,51,63,0
2019,BEN,FRA,76,234,0
2019,BEN,GBR,9,12,0
2019,BEN,DEU,92,184,0
2019,BEN,GHA,5,5,0
2019,BEN,GRC,0,6,0
2019,BEN,CIV,0,5,0
2019,BEN,IND,0,5,0
2019,BEN,IRL,5,0,0
2019,BEN,ISR,0,5,0
2019,BEN,ITA,297,36,0
2019,BEN,KOR,0,5,0
2019,BEN,LUX,0,10,0
2019,BEN,MRT,0,6,0
2019,BEN,MEX,0,9,0
2019,BEN,MAR,0,5,0
2019,BEN,NLD,5,5,0
2019,BEN,NGA,5,0,0
2019,BEN,PRT,0,5,0
2019,BEN,ZAF,5,47,0
2019,BEN,SEN,0,5,0
2019,BEN,ESP,5,15,0
2019,BEN,SWE,10,0,0
2019,BEN,CHE,19,5,0
2019,BEN,TGO,0,5,0
2019,BEN,USA,89,198,0
2019,BGD,ARG,5,84,0
2019,BGD,AUS,404,1195,0
2019,BGD,AUT,325,339,0
2019,BGD,BEL,24,5,0
2019,BGD,BLR,0,5,0
2019,BGD,BRA,14,5370,0
2019,BGD,BIH,0,0,166
2019,BGD,BGR,9,13,0
2019,BGD,CAN,1149,1399,0
2019,BGD,CHL,0,7,0
2019,BGD,CRI,0,16,0
2019,BGD,CYP,5,1521,0
2019,BGD,DNK,20,5,0
2019,BGD,ECU,5,9,0
2019,BGD,FJI,0,5,0
2019,BGD,FIN,24,32,0
2019,BGD,FRA,6156,6722,0
2019,BGD,GBR,1601,2329,0
2019,BGD,GEO,0,25,0
2019,BGD,DEU,766,850,0
2019,BGD,GRC,295,2556,0
2019,BGD,HKG,5,0,0
2019,BGD,HRV,6,5,0
2019,BGD,HUN,8,0,0
2019,BGD,IRL,57,216,0
2019,BGD,ITA,8974,1934,0
2019,BGD,JOR,0,6,0
2019,BGD,JPN,24,0,0
2019,BGD,KOR,114,1087,0
2019,BGD,LBN,0,71,5
2019,BGD,LKA,0,5,0
2019,BGD,LVA,0,5,0
2019,BGD,MDA,0,21,0
2019,BGD,MEX,6,5,0
2019,BGD,MLI,0,32,0
2019,BGD,MYS,39,17,0
2019,BGD,MAR,0,132,0
2019,BGD,MLT,12,74,0
2019,BGD,NPL,5,0,0
2019,BGD,NLD,34,15,0
2019,BGD,NOR,8,0,0
2019,BGD,NRU,14,27,0
2019,BGD,NZL,7,21,0
2019,BGD,PAN,0,18,0
2019,BGD,PER,26,0,0
2019,BGD,PNG,14,0,0
2019,BGD,POL,8,16,0
2019,BGD,PRT,5,5,0
2019,BGD,ROU,6,14,0
2019,BGD,ZAF,205,28347,0
2019,BGD,RUS,5,0,0
2019,BGD,SOM,6,0,0
2019,BGD,ESP,18,295,0
2019,BGD,SRB,0,6,331
2019,BGD,SWE,253,361,0
2019,BGD,CHE,54,9,0
2019,BGD,TTO,8,89,0
2019,BGD,TUN,0,10,0
2019,BGD,UKR,5,161,0
2019,BGD,URY,0,66,0
2019,BGD,USA,2038,7303,0
2019,BHS,CAN,310,418,0
2019,BHS,GBR,5,0,0
2019,BHS,ITA,5,0,0
2019,BHS,ZAF,0,14,0
2019,BHS,USA,181,96,0
2019,BTN,AUS,5,14,0
2019,BTN,AUT,5,0,0
2019,BTN,BRA,30,36,0
2019,BTN,CAN,0,5,0
2019,BTN,FRA,126,0,0
2019,BTN,GBR,64,0,0
2019,BTN,DEU,20,5,0
2019,BTN,IRL,10,0,0
2019,BTN,LUX,5,0,0
2019,BTN,NPL,6396,0,0
2019,BTN,NLD,144,0,0
2019,BTN,USA,34,353,0
2019,BFA,DZA,0,13,0
2019,BFA,AUT,9,5,0
2019,BFA,BEL,106,62,0
2019,BFA,BRA,5,296,0
2019,BFA,CAN,93,153,0
2019,BFA,CMR,0,30,0
2019,BFA,COG,0,5,0
2019,BFA,CRI,0,5,0
2019,BFA,CYP,0,6,0
2019,BFA,FIN,5,0,0
2019,BFA,FRA,283,333,0
2019,BFA,GBR,8,14,0
2019,BFA,DEU,93,176,0
2019,BFA,GRC,17,86,0
2019,BFA,ISR,0,10,0
2019,BFA,ITA,1212,126,0
2019,BFA,JOR,0,5,0
2019,BFA,KOR,0,11,0
2019,BFA,LUX,0,5,0
2019,BFA,MRT,0,25,0
2019,BFA,MEX,0,14,0
2019,BFA,MLI,8457,72,0
2019,BFA,MAR,0,25,0
2019,BFA,MLT,5,11,0
2019,BFA,NLD,14,5,0
2019,BFA,NER,0,0,2190
2019,BFA,POL,0,5,0
2019,BFA,ZAF,0,44,0
2019,BFA,SEN,0,5,0
2019,BFA,ESP,0,130,0
2019,BFA,SWE,5,5,0
2019,BFA,CHE,18,5,0
2019,BFA,TGO,0,5,0
2019,BFA,TUN,0,12,0
2019,BFA,USA,1403,3292,0
2019,BLR,AUS,7,0,0
2019,BLR,AUT,49,20,0
2019,BLR,BEL,45,6,0
2019,BLR,CAN,54,23,0
2019,BLR,CYP,0,6,0
2019,BLR,CZE,175,14,0
2019,BLR,DNK,5,11,0
2019,BLR,FIN,14,17,0
2019,BLR,FRA,524,22,0
2019,BLR,GBR,124,18,0
2019,BLR,DEU,193,331,0
2019,BLR,GRC,5,0,0
2019,BLR,HRV,5,0,0
2019,BLR,ISL,0,5,0
2019,BLR,IRL,22,0,0
2019,BLR,ISR,0,952,0
2019,BLR,ITA,40,22,0
2019,BLR,LTU,35,12,0
2019,BLR,LUX,7,20,0
2019,BLR,MNE,5,0,0
2019,BLR,MLT,9,0,0
2019,BLR,NLD,45,65,0
2019,BLR,NOR,5,0,0
2019,BLR,PAN,7,5,0
2019,BLR,POL,201,63,0
2019,BLR,PRT,16,0,0
2019,BLR,ESP,10,95,0
2019,BLR,SWE,116,85,0
2019,BLR,CHE,52,20,0
2019,BLR,UKR,24,7,0
2019,BLR,USA,1631,2193,0
2019,BOL,ARG,5,56,0
2019,BOL,AUT,11,0,0
2019,BOL,BRA,154,426,0
2019,BOL,CAN,31,26,0
2019,BOL,CHL,0,21,0
2019,BOL,COL,5,0,0
2019,BOL,CRI,0,5,0
2019,BOL,FRA,38,7,0
2019,BOL,GBR,18,33,0
2019,BOL,DEU,7,0,0
2019,BOL,IRL,12,41,0
2019,BOL,ITA,16,6,0
2019,BOL,KOR,0,5,0
2019,BOL,MEX,0,6,0
2019,BOL,PRY,16,0,0
2019,BOL,PER,20,18,0
2019,BOL,ESP,9,115,0
2019,BOL,SWE,56,20,0
2019,BOL,URY,5,0,0
2019,BOL,USA,111,453,0
2019,BWA,AUS,0,8,0
2019,BWA,CAN,180,10,0
2019,BWA,GBR,33,63,0
2019,BWA,DEU,5,5,0
2019,BWA,IRL,10,35,0
2019,BWA,ISR,0,7,0
2019,BWA,ZAF,0,5,0
2019,BWA,USA,0,6,0
2019,BRA,ARG,0,7,0
2019,BRA,AUS,5,119,0
2019,BRA,BEL,8,7,0
2019,BRA,CAN,102,515,0
2019,BRA,CRI,0,12,0
2019,BRA,ECU,5,15,0
2019,BRA,FIN,5,0,0
2019,BRA,FRA,23,10,0
2019,BRA,GBR,28,143,0
2019,BRA,DEU,33,46,0
2019,BRA,GRC,0,14,0
2019,BRA,IRL,5,178,0
2019,BRA,ISR,0,7,0
2019,BRA,ITA,220,154,0
2019,BRA,KOR,0,8,0
2019,BRA,MEX,0,543,0
2019,BRA,NZL,0,7,0
2019,BRA,PAN,0,6,0
2019,BRA,PRY,0,5,0
2019,BRA,PER,5,10,0
2019,BRA,PRT,0,18,0
2019,BRA,ESP,14,960,0
2019,BRA,SWE,8,14,0
2019,BRA,CHE,6,5,0
2019,BRA,URY,0,14,0
2019,BRA,USA,932,9217,0
2019,BRN,AUS,0,10,0
2019,BIH,ARG,6,0,0
2019,BIH,AUS,0,8,0
2019,BIH,AUT,80,10,0
2019,BIH,BEL,61,11,0
2019,BIH,BRA,5,0,0
2019,BIH,BIH,0,0,48907
2019,BIH,CAN,5,7,0
2019,BIH,CYP,15,0,0
2019,BIH,CZE,5,0,0
2019,BIH,DNK,5,5,0
2019,BIH,FRA,4116,575,0
2019,BIH,GBR,19,6,0
2019,BIH,DEU,1432,526,0
2019,BIH,GRC,0,5,0
2019,BIH,HRV,8,0,0
2019,BIH,IRL,5,0,0
2019,BIH,ITA,667,35,0
2019,BIH,JOR,9,0,0
2019,BIH,LUX,7,5,0
2019,BIH,MNE,16,0,0
2019,BIH,NLD,0,9,0
2019,BIH,PAN,5,0,0
2019,BIH,PRT,10,0,0
2019,BIH,SRB,8198,0,0
2019,BIH,SVK,36,0,0
2019,BIH,SVN,6,5,0
2019,BIH,SWE,95,84,0
2019,BIH,CHE,1647,22,0
2019,BIH,USA,98,174,0
2019,BGR,BEL,18,0,0
2019,BGR,BRA,0,5,0
2019,BGR,CAN,127,64,0
2019,BGR,FRA,70,0,0
2019,BGR,DEU,75,5,0
2019,BGR,JOR,0,0,5
2019,BGR,NOR,7,0,0
2019,BGR,ZAF,5,0,0
2019,BGR,SVK,8,0,0
2019,BGR,SWE,16,5,0
2019,BGR,CHE,6,0,0
2019,BGR,USA,234,265,0
2019,BLZ,CAN,19,10,0
2019,BLZ,GBR,5,0,0
2019,BLZ,IRL,0,5,0
2019,BLZ,MEX,6,24,0
2019,BLZ,USA,43,239,0
2019,KHM,AUS,50,444,0
2019,KHM,BEL,10,0,0
2019,KHM,BRA,0,5,0
2019,KHM,CAN,47,31,0
2019,KHM,CMR,5,0,0
2019,KHM,FIN,5,0,0
2019,KHM,FRA,11021,21,0
2019,KHM,DEU,33,51,0
2019,KHM,CIV,10,0,0
2019,KHM,ITA,5,0,0
2019,KHM,KOR,0,80,0
2019,KHM,MEX,24,44,0
2019,KHM,MYS,80,9,0
2019,KHM,NLD,17,0,0
2019,KHM,PHL,13,5,0
2019,KHM,SVK,5,0,0
2019,KHM,CHE,291,0,0
2019,KHM,THA,228,93,0
2019,KHM,USA,142,63,0
2019,CAN,AUT,5,0,0
2019,CAN,BRA,0,6,0
2019,CAN,ECU,0,5,0
2019,CAN,GBR,11,7,0
2019,CAN,DEU,24,0,0
2019,CAN,ESP,0,5,0
2019,CAN,CHE,0,5,0
2019,CAN,URY,0,5,0
2019,CAN,USA,31,55,0
2019,CAF,DZA,67,29,0
2019,CAF,AGO,7,76,0
2019,CAF,EGY,37,30,0
2019,CAF,BDI,8,0,0
2019,CAF,BEL,60,9,0
2019,CAF,BEN,953,154,0
2019,CAF,BFA,194,24,0
2019,CAF,BRA,5,7,0
2019,CAF,CAN,51,39,0
2019,CAF,TCD,93711,1563,0
2019,CAF,CHN,0,5,0
2019,CAF,CMR,292767,7398,0
2019,CAF,COG,15014,3787,1570
2019,CAF,COD,171234,632,0
2019,CAF,FIN,5,0,0
2019,CAF,FRA,3419,520,0
2019,CAF,GAB,16,20,0
2019,CAF,GMB,7,8,0
2019,CAF,GBR,11,10,0
2019,CAF,DEU,40,24,0
2019,CAF,GHA,119,107,0
2019,CAF,GRC,13,9,0
2019,CAF,GIN,37,0,0
2019,CAF,HKG,5,0,0
